"","CatalogNumber","YearCollected.x","MonthCollected.x","DayCollected.x","IndividualFishID.x","FishBarcode.x","Dissector.x","Examiner.x","DissectionDate.x","Sex.x","TotalLength_mm.x","StandardLength_mm.x","Weight_mg.x","CI.x","combo.x","Latitude.x","Longitude.x","trem.meta","crus.lercyp","trem.diphur","trem.n","mono.gyrsp","mono.unk","trem.white","trem.p","trem.neasp","trem.unk.x","trem.acet","trem.unclear","cest.larv","nem.cont","trem.cent","nem.cap","cest.b","trem.buc","nem.unk.x","nem.larv.x","myxo.myxsp","myxo.m","mono.dacsp","YearCollected.y","MonthCollected.y","DayCollected.y","IndividualFishID.y","FishBarcode.y","Dissector.y","Examiner.y","DissectionDate.y","Sex.y","TotalLength_mm.y","StandardLength_mm.y","Weight_mg.y","CI.y","combo.y","Latitude.y","Longitude.y","crus.d","crus.lersp","mono.gyrof","mono.salsp","mono.ss","trem.dips","trem.iz","trem.unk.y","nem.larv.y","nem.l","nem.myst","acanth.spk","cest.botsp","myxo.myxid","myxo.g","YearCollected","MonthCollected","DayCollected","IndividualFishID","FishBarcode","Dissector","Examiner","DissectionDate","Sex","TotalLength_mm","StandardLength_mm","Weight_mg","CI","combo","Latitude","Longitude","cope.imler","cope.lern","mono.dact","mono.gyro","myxo.b","nem.cl","nem.unk.y","trem.b","trem.d","trem.diplo","trem.dlum","trem.em","trem.fim","trem.gold","trem.l","trem.meta.unk","trem.ridge"
"509","MSB:Fish:4056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,5,19,"MSB 4056-1","JAR11319F","EO","GC","07-14-2025","F",37,30,644,"control","control_1971-1980",35.253481,-106.591225,0,0,0,6,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"510","MSB:Fish:4056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,5,19,"MSB 4056-5","JAR11321F","EO","GC","07-14-2025","F",34,28,581,"control","control_1971-1980",35.253481,-106.591225,0,0,0,4,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"511","MSB:Fish:4086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,9,29,"MSB 4086-3","JAR11342F","BP","JG","07-11-2025",NA,31,24,340,"control","control_1971-1980",35.380072,-106.499406,0,0,0,4,0,10,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"512","MSB:Fish:4086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,9,29,"MSB 4086-5","JAR11340F","BP","GC","07-11-2025","M",29,23,261,"control","control_1971-1980",35.380072,-106.499406,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"513","MSB:Fish:4086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,9,29,"MSB 4086-4","JAR11341F","BP","GC","07-11-2025","F",26,19,139,"control","control_1971-1980",35.380072,-106.499406,0,0,0,4,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"514","MSB:Fish:4086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,9,29,"MSB 4086-2","JAR11344F","BP","EO","07-11-2025","F",40,30,701,"control","control_1971-1980",35.380072,-106.499406,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"515","MSB:Fish:4086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,9,29,"MSB 4086-1","JAR11345F","BP","KL","07-11-2025","F",41,32,795,"control","control_1971-1980",35.380072,-106.499406,0,0,0,0,12,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"516","MSB:Fish:4172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,5,10,"MSB 4172-2","JAR11329F","JG","GC","07-14-2025","F",33,29,347,"control","control_1971-1980",35.26637,-106.598674,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","MSB:Fish:4172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,5,10,"MSB 4172-3","JAR11330F","BP","KL","07-14-2025","F",27,21,170,"control","control_1971-1980",35.26637,-106.598674,0,0,0,4,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","MSB:Fish:4172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,5,10,"MSB 4172-4","JAR11327F","BP","GC","07-14-2025","M",27,21,150,"control","control_1971-1980",35.26637,-106.598674,0,0,0,8,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","MSB:Fish:4172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,5,10,"MSB 4172-1","JAR11328F","BP","KL","07-14-2025",NA,29,24,252,"control","control_1971-1980",35.26637,-106.598674,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","MSB:Fish:4172",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1977,5,10,"MSB 4172-5","JAR11326F","JG","JG","07-14-2025",NA,27,21,137,"control","control_1971-1980",35.26637,-106.598674,0,0,0,6,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"521","MSB:Fish:4176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,5,21,"MSB 4176-5","JAR8822F","JG","KL","07-08-2025","F",29,23,368,"control","control_1971-1980",35.253481,-106.591225,0,0,0,10,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"522","MSB:Fish:4176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,5,21,"MSB 4176-1","JAR8821F","BP","JG","07-08-2025","F",38,31,741,"control","control_1971-1980",35.253481,-106.591225,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"523","MSB:Fish:4176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,5,21,"MSB 4176-3","JAR8818F","JG","KL","07-08-2025","F",33,26,425,"control","control_1971-1980",35.253481,-106.591225,0,0,0,2,0,0,0,0,0,0,0,0,0,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"524","MSB:Fish:4176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,5,21,"MSB 4176-2","JAR8816F","BP","EO","07-08-2025","F",39,31,798,"control","control_1971-1980",35.253481,-106.591225,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"525","MSB:Fish:4176",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,5,21,"MSB 4176-4","JAR8820F","BP","JG","07-08-2025","F",38,30,806,"control","control_1971-1980",35.253481,-106.591225,0,0,0,12,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","MSB:Fish:43165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,21,"MSB 43165-3","JAR11124F","EO","KL","07-17-2025","F",35,27,471,"impact","impact_1991-2000",35.027111,-106.672944,0,0,0,22,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","MSB:Fish:43165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,21,"MSB 43165-4","JAR11123F","EO","JG GC","07-17-2025","F",38,30,636,"impact","impact_1991-2000",35.027111,-106.672944,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","MSB:Fish:43165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,21,"MSB 43165-2","JAR11125F","EO","EO","07-17-2025","F",38,30,668,"impact","impact_1991-2000",35.027111,-106.672944,0,0,0,2,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","MSB:Fish:43165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,21,"MSB 43165-1","JAR11126F","EO","GC","07-17-2025","F",33,27,464,"impact","impact_1991-2000",35.027111,-106.672944,0,0,0,4,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","MSB:Fish:43165",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,4,21,"MSB 43165-5","JAR11122F","EO","KL","07-17-2025","F",40,32,732,"impact","impact_1991-2000",35.027111,-106.672944,0,0,0,2,0,0,0,0,0,0,0,0,5,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","MSB:Fish:43242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,14,"MSB 43242-5","JAR11026F","KL","KL","07-28-2025",NA,41,33,899,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,6,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","MSB:Fish:43242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,14,"MSB 43242-4","JAR11034F","KL","KL","07-28-2025","F",32,25,344,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,8,4,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","MSB:Fish:43242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,14,"MSB 43242-3","JAR11029F","KL","KL","07-28-2025","F",32,25,338,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,4,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","MSB:Fish:43242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,14,"MSB 43242-2","JAR11032F","KL","KL","07-28-2025",NA,32,26,416,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","MSB:Fish:43242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,14,"MSB 43242-1","JAR11031F","KL","KL","07-28-2025",NA,29,22,249,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","MSB:Fish:43251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,15,"MSB 43251-2","JAR11011F","KL","KL","07-23-2025","F",37,29,616,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","MSB:Fish:43251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,15,"MSB 43251-1","JAR11014F","KL","KL","07-23-2025",NA,32,26,384,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","MSB:Fish:43251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,15,"MSB 43251-4","JAR11018F","KL","KL","07-23-2025","F",32,25,392,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,2,6,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","MSB:Fish:43251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,15,"MSB 43251-5","JAR11019F","KL","KL","07-23-2025","F",34,27,NA,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,10,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","MSB:Fish:43251",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,7,15,"MSB 43251-3","JAR11017F","KL","KL","07-23-2025","F",33,27,379,"impact","impact_1991-2000",35.089293,-106.680842,0,0,0,4,2,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","MSB:Fish:43370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,8,25,"MSB 43370-2","JAR11035F","KL","KL","07-28-2025",NA,28,22,215,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","MSB:Fish:43370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,8,25,"MSB 43370-3","JAR11036F","KL","KL","07-28-2025",NA,36,29,480,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","MSB:Fish:43370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,8,25,"MSB 43370-1","JAR11041F","KL","KL","07-28-2025",NA,38,30,NA,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,2,0,0,0,0,0,0,0,0,0,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"544","MSB:Fish:43370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,8,25,"MSB 43370-5","JAR11043F","KL","KL","07-28-2025","M",30,24,225,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,0,2,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"545","MSB:Fish:43370",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1999,8,25,"MSB 43370-4","JAR11042F","KL","KL","07-28-2025",NA,26,20,154,"control","control_1991-2000",35.28302778,-106.5981389,0,0,0,4,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"546","MSB:Fish:4353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,9,8,"MSB 4353-1","JAR11097F","JG","GC","07-16-2025","F",35,29,601,"control","control_1971-1980",35.222784,-106.601974,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"547","MSB:Fish:4353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,9,8,"MSB 4353-4","JAR11106F","BP","BP","07-16-2025",NA,25,19,157,"control","control_1971-1980",35.222784,-106.601974,0,0,0,0,0,0,0,1,0,0,0,0,0,"1",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"548","MSB:Fish:4353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1978,9,8,"MSB 4353-2","JAR11100F","JG","GC","07-16-2025","M",29,24,212,"control","control_1971-1980",35.222784,-106.601974,0,0,0,8,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
